Invoice_ID,Customer_ID,Customer_Name,Customer_Segment,Region,Sales_Channel,Service,Quantity,Unit_Price,Discount_Percentage,Discount_Amount,Tax_Amount,Invoice_Amount,Invoice_Status,Payment_Method,Paid_Amount,Refund_Amount,Net_Collected,Outstanding_Amount,Potential_Leakage,Collection_Rate_%,Leakage_%,Leakage_Risk
INV50751,CUST1170,Customer_171,Enterprise,South,Direct,Consulting,8.0,113682.37,0,0.0,163702.61,1073161.57,Unpaid,Cheque,0.0,0.0,0.0,1073161.57,1073161.57,0.0,100.0,Critical Risk
INV50752,CUST1033,Customer_34,Smb,North,Direct,Cloud Service,4.0,60216.64,5,12043.33,41188.18,270011.41,Paid,Debit Card,270011.41,0.0,270011.41,0.0,0.0,100.0,0.0,Low Risk
INV50753,CUST1059,Customer_60,Smb,East,Direct,Support Plan,8.0,15047.17,0,0.0,21667.92,142045.28,Paid,Upi,142045.28,0.0,142045.28,0.0,0.0,100.0,0.0,Low Risk
INV50754,CUST1182,Customer_183,Smb,South,Partner,Cloud Service,1.0,21141.77,5,1057.09,3615.24,23699.92,Paid,Debit Card,23699.92,9127.78,14572.14,9127.78,9127.779999999999,61.49,38.51,High Risk
INV50755,CUST1047,Customer_48,Smb,North,Online,Support Plan,6.0,28820.76,15,25938.68,26457.46,173443.34,Paid,Cheque,173443.34,0.0,173443.34,0.0,0.0,100.0,0.0,Low Risk
INV50756,CUST1189,Customer_190,Enterprise,West,Direct,Data Service,9.0,39863.86,15,53816.21,54892.54,359851.07,Paid,Bank Transfer,359851.07,0.0,359851.07,0.0,0.0,100.0,0.0,Low Risk
INV50757,CUST1150,Customer_151,Enterprise,East,Partner,Consulting,4.0,71013.41,25,71013.41,38347.24,251387.47,Overdue,Debit Card,0.0,0.0,0.0,251387.47,251387.47,0.0,100.0,Critical Risk
INV50758,CUST1032,Customer_33,Smb,East,Partner,Data Service,12.0,54376.31,10,65251.57,105707.55,692971.7,Overdue,Debit Card,0.0,0.0,0.0,692971.7,692971.7,0.0,100.0,Critical Risk
INV50759,CUST1123,Customer_124,Smb,North,Online,Data Service,1.0,48795.65,5,2439.78,8344.06,54699.93,Partially Paid,Bank Transfer,33805.86,0.0,33805.86,20894.07,20894.07,61.8,38.2,High Risk
INV50760,CUST1175,Customer_176,Mid-Market,West,Partner,Data Service,2.0,15038.77,5,1503.88,5143.26,33716.92,Paid,Cheque,33716.92,0.0,33716.92,0.0,0.0,100.0,0.0,Low Risk
INV50761,CUST1000,Customer_1,Smb,West,Online,Consulting,10.0,47730.82,0,0.0,85915.48,563223.68,Overdue,Cheque,0.0,0.0,0.0,563223.68,563223.68,0.0,100.0,Critical Risk
INV50762,CUST1075,Customer_76,Mid-Market,East,Direct,Data Service,2.0,20169.92,5,2016.99,6898.11,45220.96,Paid,Credit Card,45220.96,0.0,45220.96,0.0,0.0,100.0,0.0,Low Risk
INV50763,CUST1223,Customer_224,Mid-Market,East,Partner,Consulting,4.0,93114.36,0,0.0,67042.34,439499.78,Paid,Bank Transfer,439499.78,0.0,439499.78,0.0,0.0,100.0,0.0,Low Risk
INV50764,CUST1229,Customer_230,Mid-Market,East,Direct,Cloud Service,1.0,12682.59,0,0.0,2282.87,14965.46,Unpaid,Upi,0.0,0.0,0.0,14965.46,14965.46,0.0,100.0,Critical Risk
INV50765,CUST1242,Customer_243,Mid-Market,East,Direct,Data Service,9.0,37204.15,10,33483.74,54243.65,355597.26,Unpaid,Cheque,0.0,0.0,0.0,355597.26,355597.26,0.0,100.0,Critical Risk
INV50766,CUST1059,Customer_60,Mid-Market,South,Partner,Support Plan,6.0,27873.76,5,8362.13,28598.48,187478.91,Overdue,Credit Card,0.0,0.0,0.0,187478.91,187478.91,0.0,100.0,Critical Risk
INV50767,CUST1125,Customer_126,Enterprise,South,Partner,Consulting,11.0,107060.39,10,117766.43,190781.61,1250679.47,Paid,Cheque,1250679.47,0.0,1250679.47,0.0,0.0,100.0,0.0,Low Risk
INV50768,CUST1018,Customer_19,Smb,North,Online,Support Plan,11.0,15262.45,20,33577.39,24175.72,158485.28,Paid,Bank Transfer,158485.28,0.0,158485.28,0.0,0.0,100.0,0.0,Low Risk
INV50769,CUST1028,Customer_29,Enterprise,North,Direct,Software Subscription,3.0,38386.52,10,11515.96,18655.85,122299.45,Unpaid,Bank Transfer,0.0,0.0,0.0,122299.45,122299.45,0.0,100.0,Critical Risk
INV50770,CUST1035,Customer_36,Mid-Market,South,Direct,Data Service,8.0,12863.48,5,5145.39,17597.24,115359.69,Paid,Cheque,115359.69,0.0,115359.69,0.0,0.0,100.0,0.0,Low Risk
INV50771,CUST1211,Customer_212,Smb,South,Direct,Data Service,5.0,51861.97,0,0.0,46675.77,305985.62,Paid,Credit Card,305985.62,0.0,305985.62,0.0,0.0,100.0,0.0,Low Risk
INV50772,CUST1098,Customer_99,Smb,West,Direct,Cloud Service,4.0,20199.09,20,16159.27,11634.68,76271.77,Partially Paid,Bank Transfer,47968.13,0.0,47968.13,28303.64,28303.640000000007,62.89,37.11,High Risk
INV50773,CUST1091,Customer_92,Smb,North,Online,Cloud Service,2.0,41782.98,15,12534.89,12785.59,83816.66,Overdue,Credit Card,0.0,0.0,0.0,83816.66,83816.66,0.0,100.0,Critical Risk
INV50774,CUST1085,Customer_86,Mid-Market,East,Partner,Support Plan,3.0,28918.86,10,8675.66,14054.57,92135.49,Partially Paid,Upi,34293.14,0.0,34293.14,57842.35,57842.350000000006,37.22,62.78,Critical Risk
INV50775,CUST1220,Customer_221,Enterprise,West,Direct,Consulting,11.0,30741.33,5,16907.73,57824.44,379071.34,Paid,Bank Transfer,379071.34,0.0,379071.34,0.0,0.0,100.0,0.0,Low Risk
INV50776,CUST1023,Customer_24,Smb,West,Online,Consulting,3.0,39071.4,20,23442.84,16878.84,110650.2,Paid,Debit Card,110650.2,0.0,110650.2,0.0,0.0,100.0,0.0,Low Risk
INV50777,CUST1235,Customer_236,Smb,South,Partner,Support Plan,9.0,26667.58,25,60002.06,32401.11,212407.27,Paid,Bank Transfer,212407.27,0.0,212407.27,0.0,0.0,100.0,0.0,Low Risk
INV50778,CUST1060,Customer_61,Smb,North,Direct,Consulting,1.0,90603.84,15,13590.58,13862.39,90875.65,Paid,Upi,0.0,0.0,90875.65,0.0,0.0,100.0,0.0,Low Risk
INV50779,CUST1117,Customer_118,Smb,South,Direct,Data Service,7.0,40980.82,10,28686.57,46472.25,304651.42,Paid,Credit Card,304651.42,0.0,304651.42,0.0,0.0,100.0,0.0,Low Risk
INV50780,CUST1095,Customer_96,Smb,South,Direct,Software Subscription,11.0,33676.09,0,0.0,66678.66,437115.65,Paid,Credit Card,437115.65,0.0,437115.65,0.0,0.0,100.0,0.0,Low Risk
INV50781,CUST1062,Customer_63,Smb,South,Online,Data Service,7.0,35764.4,5,12517.54,42809.99,280643.25,Unpaid,Cheque,0.0,0.0,0.0,280643.25,280643.25,0.0,100.0,Critical Risk
INV50782,CUST1184,Customer_185,Smb,North,Online,Software Subscription,5.0,17316.57,0,0.0,15584.91,102167.76,Paid,Credit Card,102167.76,0.0,102167.76,0.0,0.0,100.0,0.0,Low Risk
INV50783,CUST1213,Customer_214,Smb,South,Partner,Support Plan,9.0,15370.88,10,13833.79,22410.74,146914.87,Overdue,Credit Card,0.0,0.0,0.0,146914.87,146914.87,0.0,100.0,Critical Risk
INV50784,CUST1096,Customer_97,Enterprise,North,Online,Consulting,12.0,34067.76,10,40881.31,66227.73,434159.54,Paid,Debit Card,434159.54,98350.56,335808.98,98350.56,98350.56,77.35,22.65,Medium Risk
INV50785,CUST1164,Customer_165,Smb,South,Partner,Support Plan,3.0,32253.52,0,0.0,17416.9,114177.46,Unpaid,Bank Transfer,0.0,0.0,0.0,114177.46,114177.46,0.0,100.0,Critical Risk
INV50786,CUST1154,Customer_155,Mid-Market,North,Direct,Cloud Service,1.0,56671.34,10,5667.13,9180.76,60184.97,Paid,Cheque,60184.97,0.0,60184.97,0.0,0.0,100.0,0.0,Low Risk
INV50787,CUST1141,Customer_142,Smb,North,Online,Software Subscription,4.0,22831.5,10,9132.6,14794.81,96988.21,Paid,Debit Card,96988.21,0.0,96988.21,0.0,0.0,100.0,0.0,Low Risk
INV50788,CUST1023,Customer_24,Enterprise,East,Partner,Software Subscription,6.0,25094.21,10,15056.53,24391.57,159900.3,Overdue,Upi,0.0,0.0,0.0,159900.3,159900.3,0.0,100.0,Critical Risk
INV50789,CUST1104,Customer_105,Enterprise,West,Online,Data Service,2.0,57206.02,5,5720.6,19564.46,128255.9,Paid,Bank Transfer,128255.9,0.0,128255.9,0.0,0.0,100.0,0.0,Low Risk
INV50790,CUST1174,Customer_175,Mid-Market,South,Online,Software Subscription,12.0,13674.0,10,16408.8,26582.26,174261.46,Overdue,Credit Card,0.0,0.0,0.0,174261.46,174261.46,0.0,100.0,Critical Risk
INV50791,CUST1086,Customer_87,Smb,West,Direct,Data Service,7.0,38070.18,0,0.0,47968.43,314459.69,Overdue,Credit Card,0.0,0.0,0.0,314459.69,314459.69,0.0,100.0,Critical Risk
INV50792,CUST1160,Customer_161,Enterprise,North,Partner,Software Subscription,1.0,26717.88,5,1335.89,4568.76,29950.75,Unpaid,Bank Transfer,0.0,0.0,0.0,29950.75,29950.75,0.0,100.0,Critical Risk
INV50793,CUST1239,Customer_240,Smb,West,Partner,Software Subscription,5.0,30623.81,15,22967.86,23427.21,153578.4,Paid,Debit Card,153578.4,0.0,153578.4,0.0,0.0,100.0,0.0,Low Risk
INV50794,CUST1236,Customer_237,Smb,West,Partner,Software Subscription,10.0,8670.08,25,21675.2,11704.61,76730.21,Paid,Cheque,76730.21,0.0,76730.21,0.0,0.0,100.0,0.0,Low Risk
INV50795,CUST1131,Customer_132,Enterprise,North,Online,Cloud Service,6.0,79769.91,0,0.0,86151.5,564770.96,Partially Paid,Bank Transfer,284399.15,0.0,284399.15,280371.81,280371.80999999994,50.36,49.64,High Risk
INV50796,CUST1218,Customer_219,Smb,West,Online,Support Plan,3.0,32963.55,20,19778.13,14240.25,93352.77,Overdue,Bank Transfer,0.0,0.0,0.0,93352.77,93352.77,0.0,100.0,Critical Risk
INV50797,CUST1164,Customer_165,Mid-Market,West,Partner,Support Plan,2.0,21954.0,0,0.0,7903.44,51811.44,Paid,Credit Card,51811.44,0.0,51811.44,0.0,0.0,100.0,0.0,Low Risk
INV50798,CUST1081,Customer_82,Smb,East,Partner,Data Service,8.0,43922.49,10,35137.99,56923.55,373165.48,Unpaid,Bank Transfer,0.0,0.0,0.0,373165.48,373165.48,0.0,100.0,Critical Risk
INV50799,CUST1163,Customer_164,Smb,West,Partner,Data Service,1.0,55892.47,20,11178.49,8048.52,52762.5,Paid,Credit Card,52762.5,0.0,52762.5,0.0,0.0,100.0,0.0,Low Risk
INV50800,CUST1243,Customer_244,Mid-Market,West,Direct,Support Plan,5.0,26217.16,10,13108.58,21235.9,139213.12,Partially Paid,Upi,34824.83,0.0,34824.83,104388.29,104388.29,25.02,74.98,Critical Risk
INV50801,CUST1054,Customer_55,Mid-Market,East,Partner,Cloud Service,3.0,22203.12,0,0.0,11989.68,78599.04,Paid,Credit Card,78599.04,0.0,78599.04,0.0,0.0,100.0,0.0,Low Risk
INV50802,CUST1123,Customer_124,Mid-Market,West,Direct,Consulting,12.0,75510.28,20,181224.67,130481.76,855380.45,Paid,Cheque,855380.45,0.0,855380.45,0.0,0.0,100.0,0.0,Low Risk
INV50803,CUST1148,Customer_149,Mid-Market,South,Partner,Cloud Service,11.0,58537.2,15,96586.38,98518.11,645840.93,Paid,Upi,645840.93,0.0,645840.93,0.0,0.0,100.0,0.0,Low Risk
INV50804,CUST1133,Customer_134,Mid-Market,South,Partner,Support Plan,3.0,17723.92,25,13292.94,7178.19,47057.01,Partially Paid,Cheque,25741.42,18143.7,7597.72,39459.29,39459.29,16.15,83.85,Critical Risk
INV50805,CUST1089,Customer_90,Smb,East,Partner,Consulting,11.0,92326.64,0,0.0,182806.75,1198399.79,Paid,Cheque,1198399.79,0.0,1198399.79,0.0,0.0,100.0,0.0,Low Risk
INV50806,CUST1116,Customer_117,Smb,North,Direct,Cloud Service,6.0,84749.36,20,101699.23,73223.45,480020.38,Paid,Debit Card,480020.38,0.0,480020.38,0.0,0.0,100.0,0.0,Low Risk
INV50807,CUST1141,Customer_142,Mid-Market,West,Online,Data Service,7.0,56055.13,20,78477.18,56503.57,370412.3,Paid,Upi,370412.3,0.0,370412.3,0.0,0.0,100.0,0.0,Low Risk
INV50808,CUST1022,Customer_23,Mid-Market,North,Online,Data Service,7.0,30894.49,0,0.0,38927.06,255188.49,Paid,Debit Card,255188.49,0.0,255188.49,0.0,0.0,100.0,0.0,Low Risk
INV50809,CUST1054,Customer_55,Smb,North,Partner,Support Plan,9.0,8397.14,20,15114.85,10882.69,71342.1,Paid,Debit Card,71342.1,0.0,71342.1,0.0,0.0,100.0,0.0,Low Risk
INV50810,CUST1240,Customer_241,Smb,East,Partner,Consulting,9.0,118408.33,10,106567.5,172639.34,1131746.81,Paid,Credit Card,1131746.81,0.0,1131746.81,0.0,0.0,100.0,0.0,Low Risk
INV50811,CUST1003,Customer_4,Smb,West,Direct,Cloud Service,9.0,77111.85,15,104101.0,106183.02,696088.67,Paid,Cheque,696088.67,0.0,696088.67,0.0,0.0,100.0,0.0,Low Risk
INV50812,CUST1164,Customer_165,Smb,South,Partner,Software Subscription,10.0,12612.52,20,25225.04,18162.03,119062.19,Paid,Upi,119062.19,0.0,119062.19,0.0,0.0,100.0,0.0,Low Risk
INV50813,CUST1025,Customer_26,Mid-Market,East,Online,Consulting,9.0,111688.4,0,0.0,180935.21,1186130.81,Partially Paid,Credit Card,795382.29,0.0,795382.29,390748.52,390748.52,67.06,32.94,High Risk
INV50814,CUST1023,Customer_24,Smb,North,Online,Software Subscription,6.0,40186.17,5,22102.39,75590.19,495535.67,Paid,Debit Card,495535.67,0.0,495535.67,0.0,0.0,100.0,0.0,Low Risk
INV50815,CUST1162,Customer_163,Mid-Market,South,Online,Cloud Service,3.0,51507.04,10,15452.11,25032.42,164101.43,Partially Paid,Debit Card,54654.5,0.0,54654.5,109446.93,109446.93,33.31,66.69,Critical Risk
INV50816,CUST1021,Customer_22,Enterprise,North,Direct,Software Subscription,11.0,29877.19,0,0.0,59156.84,387805.93,Paid,Credit Card,387805.93,0.0,387805.93,0.0,0.0,100.0,0.0,Low Risk
INV50817,CUST1023,Customer_24,Smb,West,Direct,Cloud Service,4.0,41920.22,20,33536.18,24146.05,158290.75,Paid,Debit Card,158290.75,0.0,158290.75,0.0,0.0,100.0,0.0,Low Risk
INV50818,CUST1096,Customer_97,Enterprise,North,Direct,Support Plan,3.0,0.0,5,996.43,3407.78,22339.9,Paid,Upi,22339.9,0.0,22339.9,0.0,0.0,100.0,0.0,Low Risk
INV50819,CUST1153,Customer_154,Mid-Market,North,Online,Consulting,9.0,50195.71,10,45176.14,73185.35,479770.6,Overdue,Bank Transfer,0.0,0.0,0.0,479770.6,479770.6,0.0,100.0,Critical Risk
INV50820,CUST1029,Customer_30,Enterprise,South,Partner,Software Subscription,6.0,37705.58,5,11311.67,38685.93,253607.74,Paid,Upi,253607.74,0.0,253607.74,0.0,0.0,100.0,0.0,Low Risk
INV50821,CUST1089,Customer_90,Mid-Market,South,Partner,Cloud Service,8.0,10370.56,25,20741.12,11200.2,73423.56,Paid,Credit Card,73423.56,0.0,73423.56,0.0,0.0,100.0,0.0,Low Risk
INV50822,CUST1026,Customer_27,Mid-Market,West,Partner,Data Service,5.0,24675.46,5,6168.86,21097.52,138305.96,Unpaid,Debit Card,0.0,0.0,0.0,138305.96,138305.96,0.0,100.0,Critical Risk
INV50823,CUST1159,Customer_160,Smb,North,Partner,Support Plan,7.0,16945.06,10,11861.54,19215.7,125969.58,Paid,Credit Card,125969.58,0.0,125969.58,0.0,0.0,100.0,0.0,Low Risk
INV50824,CUST1104,Customer_105,Smb,East,Partner,Data Service,6.0,35481.97,20,42578.36,30656.42,200969.88,Paid,Credit Card,200969.88,0.0,200969.88,0.0,0.0,100.0,0.0,Low Risk
INV50825,CUST1055,Customer_56,Mid-Market,North,Online,Cloud Service,3.0,83588.45,15,37614.8,38367.1,251517.65,Paid,Upi,251517.65,0.0,251517.65,0.0,0.0,100.0,0.0,Low Risk
INV50826,CUST1203,Customer_204,Smb,South,Direct,Consulting,9.0,51366.33,0,0.0,83213.45,545510.42,Paid,Cheque,545510.42,0.0,545510.42,0.0,0.0,100.0,0.0,Low Risk
INV50827,CUST1228,Customer_229,Mid-Market,North,Partner,Support Plan,6.0,15408.6,15,13867.74,14145.09,92728.95,Paid,Debit Card,92728.95,25247.35,67481.6,25247.35,25247.34999999999,72.77,27.23,Medium Risk
INV50828,CUST1043,Customer_44,Mid-Market,North,Partner,Data Service,7.0,46087.57,10,32261.3,52263.3,342614.99,Paid,Upi,342614.99,0.0,342614.99,0.0,0.0,100.0,0.0,Low Risk
INV50829,CUST1229,Customer_230,Mid-Market,West,Online,Data Service,1.0,30967.55,15,4645.13,4738.04,31060.46,Partially Paid,Upi,7506.46,0.0,7506.46,23554.0,23554.0,24.17,75.83,Critical Risk
INV50830,CUST1102,Customer_103,Smb,West,Partner,Cloud Service,8.0,27968.39,0,0.0,40274.48,264021.6,Paid,Bank Transfer,264021.6,0.0,264021.6,0.0,0.0,100.0,0.0,Low Risk
INV50831,CUST1057,Customer_58,Smb,West,Direct,Software Subscription,3.0,24740.26,0,0.0,13359.74,87580.52,Overdue,Credit Card,0.0,0.0,0.0,87580.52,87580.52,0.0,100.0,Critical Risk
INV50832,CUST1208,Customer_209,Enterprise,North,Direct,Software Subscription,12.0,13211.71,0,0.0,28537.29,187077.81,Paid,Upi,187077.81,0.0,187077.81,0.0,0.0,100.0,0.0,Low Risk
INV50833,CUST1176,Customer_177,Mid-Market,North,Direct,Support Plan,5.0,10291.61,5,2572.9,8799.33,57684.48,Overdue,Upi,0.0,0.0,0.0,57684.48,57684.48,0.0,100.0,Critical Risk
INV50834,CUST1114,Customer_115,Mid-Market,East,Partner,Data Service,9.0,33413.49,10,30072.14,48716.87,319366.14,Paid,Debit Card,319366.14,0.0,319366.14,0.0,0.0,100.0,0.0,Low Risk
INV50835,CUST1196,Customer_197,Smb,North,Direct,Software Subscription,6.0,23500.24,10,14100.14,22842.23,149743.53,Partially Paid,Debit Card,96009.71,0.0,96009.71,53733.82,53733.81999999999,64.12,35.88,High Risk
INV50836,CUST1171,Customer_172,Smb,East,Partner,Support Plan,4.0,32445.38,25,32445.38,17520.51,114856.65,Paid,Debit Card,114856.65,0.0,114856.65,0.0,0.0,100.0,0.0,Low Risk
INV50837,CUST1056,Customer_57,Enterprise,East,Partner,Support Plan,8.0,15871.82,10,12697.46,20569.88,134846.98,Unpaid,Credit Card,0.0,0.0,0.0,134846.98,134846.98,0.0,100.0,Critical Risk
INV50838,CUST1118,Customer_119,Enterprise,North,Partner,Software Subscription,4.0,29481.77,0,0.0,21226.87,139153.95,Overdue,Cheque,0.0,0.0,0.0,139153.95,139153.95,0.0,100.0,Critical Risk
INV50839,CUST1030,Customer_31,Enterprise,West,Online,Software Subscription,6.0,31393.78,20,37672.54,27124.23,177814.37,Paid,Upi,177814.37,0.0,177814.37,0.0,0.0,100.0,0.0,Low Risk
INV50840,CUST1094,Customer_95,Smb,South,Online,Support Plan,12.0,5392.83,20,12942.79,9318.81,61089.98,Paid,Upi,61089.98,0.0,61089.98,0.0,0.0,100.0,0.0,Low Risk
INV50841,CUST1174,Customer_175,Smb,East,Direct,Consulting,2.0,84671.42,10,16934.28,27433.54,179842.1,Paid,Bank Transfer,179842.1,0.0,179842.1,0.0,0.0,100.0,0.0,Low Risk
INV50842,CUST1225,Customer_226,Mid-Market,East,Partner,Support Plan,7.0,10341.08,20,14477.51,10423.81,68333.86,Paid,Credit Card,68333.86,0.0,68333.86,0.0,0.0,100.0,0.0,Low Risk
INV50843,CUST1163,Customer_164,Smb,West,Online,Data Service,5.0,57936.73,0,0.0,52143.06,341826.71,Paid,Upi,341826.71,0.0,341826.71,0.0,0.0,100.0,0.0,Low Risk
INV50844,CUST1174,Customer_175,Smb,East,Direct,Consulting,6.0,30609.59,25,45914.39,24793.77,162536.92,Paid,Credit Card,162536.92,42839.91,119697.01,42839.91,42839.91000000002,73.64,26.36,Medium Risk
INV50845,CUST1173,Customer_174,Mid-Market,West,Direct,Software Subscription,10.0,23341.09,15,35011.64,35711.87,234111.13,Overdue,Debit Card,0.0,0.0,0.0,234111.13,234111.13,0.0,100.0,Critical Risk
INV50846,CUST1145,Customer_146,Mid-Market,North,Partner,Cloud Service,4.0,16827.97,5,3365.59,11510.33,75456.62,Unpaid,Upi,0.0,0.0,0.0,75456.62,75456.62,0.0,100.0,Critical Risk
INV50847,CUST1139,Customer_140,Smb,East,Online,Support Plan,5.0,34906.23,15,26179.67,26703.27,175054.75,Paid,Upi,175054.75,0.0,175054.75,0.0,0.0,100.0,0.0,Low Risk
INV50848,CUST1175,Customer_176,Mid-Market,South,Partner,Software Subscription,3.0,26581.22,20,15948.73,11483.09,75278.02,Overdue,Debit Card,0.0,0.0,0.0,75278.02,75278.02,0.0,100.0,Critical Risk
INV50849,CUST1189,Customer_190,Mid-Market,West,Online,Support Plan,6.0,22861.55,10,13716.93,22221.43,145673.8,Unpaid,Bank Transfer,0.0,0.0,0.0,145673.8,145673.8,0.0,100.0,Critical Risk
INV50850,CUST1044,Customer_45,Smb,South,Direct,Cloud Service,6.0,15366.12,20,18439.34,13276.33,87033.71,Partially Paid,Cheque,66768.77,0.0,66768.77,20264.94,20264.940000000002,76.72,23.28,Medium Risk
INV50851,CUST1203,Customer_204,Mid-Market,South,Partner,Cloud Service,5.0,69996.84,0,0.0,62997.16,412981.36,Overdue,Credit Card,0.0,0.0,0.0,412981.36,412981.36,0.0,100.0,Critical Risk
INV50852,CUST1124,Customer_125,Smb,North,Direct,Cloud Service,1.0,26792.45,25,6698.11,3616.98,23711.32,Paid,Debit Card,23711.32,0.0,23711.32,0.0,0.0,100.0,0.0,Low Risk
INV50853,CUST1090,Customer_91,Mid-Market,South,Direct,Software Subscription,1.0,41228.01,10,4122.8,6678.94,43784.15,Paid,Upi,43784.15,0.0,43784.15,0.0,0.0,100.0,0.0,Low Risk
INV50854,CUST1149,Customer_150,Enterprise,West,Partner,Cloud Service,4.0,26411.17,0,0.0,19016.04,124660.72,Paid,Debit Card,124660.72,0.0,124660.72,0.0,0.0,100.0,0.0,Low Risk
INV50855,CUST1152,Customer_153,Smb,South,Partner,Data Service,7.0,17106.45,15,17961.77,18321.01,120104.39,Unpaid,Credit Card,0.0,0.0,0.0,120104.39,120104.39,0.0,100.0,Critical Risk
INV50856,CUST1078,Customer_79,Smb,West,Direct,Data Service,11.0,8937.13,25,24577.11,13271.64,87002.96,Paid,Credit Card,87002.96,0.0,87002.96,0.0,0.0,100.0,0.0,Low Risk
INV50857,CUST1239,Customer_240,Mid-Market,West,Partner,Cloud Service,8.0,47765.36,15,57318.43,58464.8,383269.25,Paid,Bank Transfer,383269.25,0.0,383269.25,0.0,0.0,100.0,0.0,Low Risk
INV50858,CUST1193,Customer_194,Smb,East,Direct,Cloud Service,4.0,55187.29,15,33112.37,33774.62,221411.41,Paid,Debit Card,221411.41,0.0,221411.41,0.0,0.0,100.0,0.0,Low Risk
INV50859,CUST1001,Customer_2,Mid-Market,North,Partner,Data Service,8.0,10482.56,0,0.0,15094.89,98955.37,Paid,Cheque,98955.37,0.0,98955.37,0.0,0.0,100.0,0.0,Low Risk
INV50860,CUST1123,Customer_124,Mid-Market,West,Direct,Software Subscription,2.0,36694.52,0,0.0,13210.03,86599.07,Unpaid,Credit Card,0.0,0.0,0.0,86599.07,86599.07,0.0,100.0,Critical Risk
INV50861,CUST1079,Customer_80,Mid-Market,North,Online,Software Subscription,8.0,24771.69,10,19817.35,32104.11,210460.28,Paid,Bank Transfer,210460.28,67706.29,142753.99,67706.29,67706.29000000001,67.83,32.17,High Risk
INV50862,CUST1121,Customer_122,Smb,West,Partner,Data Service,8.0,34792.68,20,55668.29,40081.17,262754.32,Paid,Credit Card,262754.32,0.0,262754.32,0.0,0.0,100.0,0.0,Low Risk
INV50863,CUST1174,Customer_175,Smb,South,Direct,Data Service,2.0,30360.43,20,12144.17,8743.8,57320.49,Paid,Cheque,57320.49,6520.71,50799.78,6520.71,6520.709999999999,88.62,11.38,Medium Risk
INV50864,CUST1074,Customer_75,Smb,West,Online,Software Subscription,10.0,22828.23,25,57070.57,30818.11,202029.84,Paid,Bank Transfer,202029.84,0.0,202029.84,0.0,0.0,100.0,0.0,Low Risk
INV50865,CUST1037,Customer_38,Smb,West,Direct,Support Plan,2.0,21789.21,20,8715.68,6275.29,41138.03,Paid,Upi,41138.03,0.0,41138.03,0.0,0.0,100.0,0.0,Low Risk
INV50866,CUST1070,Customer_71,Smb,West,Online,Consulting,6.0,31300.23,10,18780.14,30423.82,199445.06,Paid,Bank Transfer,199445.06,0.0,199445.06,0.0,0.0,100.0,0.0,Low Risk
INV50867,CUST1167,Customer_168,Mid-Market,East,Partner,Cloud Service,8.0,24554.25,5,9821.7,33590.21,220202.51,Paid,Bank Transfer,220202.51,0.0,220202.51,0.0,0.0,100.0,0.0,Low Risk
INV50868,CUST1155,Customer_156,Mid-Market,East,Online,Data Service,12.0,52674.64,10,63209.57,102399.5,671285.61,Paid,Cheque,671285.61,0.0,671285.61,0.0,0.0,100.0,0.0,Low Risk
INV50869,CUST1007,Customer_8,Enterprise,East,Direct,Consulting,4.0,114342.12,0,0.0,82326.33,539694.81,Partially Paid,Credit Card,269664.09,0.0,269664.09,270030.72,270030.72000000003,49.97,50.03,Critical Risk
INV50870,CUST1193,Customer_194,Enterprise,North,Partner,Software Subscription,1.0,21812.44,10,2181.24,3533.62,23164.82,Paid,Upi,23164.82,0.0,0.0,0.0,23164.82,0.0,100.0,Critical Risk
INV50871,CUST1027,Customer_28,Mid-Market,East,Direct,Support Plan,3.0,13122.34,10,3936.7,6377.46,41807.78,Paid,Credit Card,41807.78,0.0,41807.78,0.0,0.0,100.0,0.0,Low Risk
INV50872,CUST1207,Customer_208,Mid-Market,South,Direct,Software Subscription,10.0,31827.98,0,0.0,57290.36,375570.16,Partially Paid,Upi,225790.88,0.0,225790.88,149779.28,149779.27999999997,60.12,39.88,High Risk
INV50873,CUST1047,Customer_48,Mid-Market,West,Online,Data Service,8.0,28662.91,10,22930.33,37147.13,243520.08,Unpaid,Upi,0.0,0.0,0.0,243520.08,243520.08,0.0,100.0,Critical Risk
INV50874,CUST1112,Customer_113,Smb,North,Direct,Support Plan,2.0,5761.59,0,0.0,2074.17,13597.35,Paid,Debit Card,13597.35,0.0,13597.35,0.0,0.0,100.0,0.0,Low Risk
INV50875,CUST1138,Customer_139,Smb,South,Partner,Consulting,5.0,31396.02,10,15698.01,25430.78,166712.87,Paid,Bank Transfer,166712.87,0.0,166712.87,0.0,0.0,100.0,0.0,Low Risk
INV50876,CUST1158,Customer_159,Smb,North,Direct,Software Subscription,10.0,34490.97,25,86227.43,46562.81,305245.08,Overdue,Upi,0.0,0.0,0.0,305245.08,305245.08,0.0,100.0,Critical Risk
INV50877,CUST1085,Customer_86,Enterprise,North,Direct,Software Subscription,3.0,32380.19,10,9714.06,15736.77,103163.28,Paid,Debit Card,103163.28,0.0,103163.28,0.0,0.0,100.0,0.0,Low Risk
INV50878,CUST1018,Customer_19,Enterprise,South,Partner,Data Service,12.0,8436.09,0,0.0,18221.95,119455.03,Overdue,Bank Transfer,0.0,0.0,0.0,119455.03,119455.03,0.0,100.0,Critical Risk
